X,Inter_value,PN_value,TN_value,MF_value,Index_value,BMI_value,Age_value,Inter_p,PN_p,TN_p,MF_p,Index_p,BMI_p,Age_p,TP_value,TP_p
TBX3,-0.396423557,0.650399259,-2.11571427,-0.529748163,2.027624114,-0.132357493,-0.943849016,0.694908377,0.520930844,0.043736511,0.600616006,0.052573427,0.895682993,0.353616762,-2.846601753,0.008339273
TBX4,0.178866207,0.498215467,-2.595249456,-0.958648612,1.728833802,-0.159770983,-1.597501482,0.859378192,0.622366386,0.015098925,0.346242115,0.095259406,0.87425074,0.12179298,-3.141453185,0.004050659
TBX5,0.178866207,0.498215467,-2.595249456,-0.958648612,1.728833802,-0.159770983,-1.597501482,0.859378192,0.622366386,0.015098925,0.346242115,0.095259406,0.87425074,0.12179298,-3.141453185,0.004050659
TBX6,-0.074693842,0.696450135,-2.308278243,-0.561310603,1.926885494,-0.203343478,-1.386002885,0.941008976,0.492099669,0.028877739,0.579215328,0.064578867,0.840391323,0.17708744,-3.090315811,0.004599225
TBXT,-0.443327962,-0.038617716,-0.20109772,-0.011657463,0.689300353,0.082644159,0.010777457,0.661060657,0.969479307,0.842129447,0.990784613,0.496515921,0.934744144,0.991480241,-0.15311928,0.879442836
TCF12(var.2),1.011066573,-0.104979988,-0.24511616,-0.31800951,-1.270589701,-0.657809611,1.701797378,0.320960076,0.917167698,0.808219961,0.752924356,0.214714163,0.516230112,0.10028274,-0.118918429,0.906220354
TCF21(var.2),0.203636173,0.110641511,2.612520327,-0.915841405,0.09969658,-0.234045761,0.387926225,0.840164849,0.912718974,0.014505897,0.367857925,0.921321784,0.816715069,0.70111228,2.446503199,0.021219907
TCF3,1.01742249,-0.10575025,-0.245929002,-0.325967284,-1.267304474,-0.666787556,1.700879569,0.317983266,0.916562276,0.807597136,0.746962135,0.215868359,0.510566251,0.100457112,-0.118819152,0.906298264
TCF4,0.869239707,-0.25136005,-0.515706907,-0.556514465,-1.427120638,-0.077449743,1.241097375,0.392377835,0.80343902,0.61025653,0.582442852,0.165008528,0.938836875,0.22524513,-0.214542232,0.831736384
TCF7,-0.360326543,0.194307811,1.230486367,-0.524545356,1.236391014,-1.476186805,0.312885001,0.721406543,0.847389467,0.22912794,0.6041797,0.226961128,0.151462341,0.756772088,0.986013211,0.332880741
TCF7L1,-1.194061774,1.170225149,2.705627482,-1.010553233,0.701944407,0.010567387,-1.47487085,0.242839257,0.252136376,0.011665765,0.321201337,0.488721166,0.991646298,0.151813615,1.299260096,0.204840167
TCF7L2,0.405927669,-0.06863775,1.523499166,0.319247464,-1.760713353,-0.712192411,0.87432685,0.687994923,0.945783775,0.139261959,0.751995807,0.089611292,0.482454953,0.389651291,1.582397449,0.125203712
TCFL5,0.484077431,-0.934300285,-1.035366787,0.305880551,1.038670699,-0.521601097,-1.141186073,0.632234315,0.358430177,0.30968239,0.762041673,0.308170654,0.606200822,0.263813497,0.071694619,0.943373383
TEAD1,-0.88578719,0.53135631,1.479771032,-1.130343197,2.418889872,-0.814679056,-1.747434786,0.383553648,0.59951653,0.150508902,0.268273188,0.022581703,0.422383986,0.091928323,0.837667896,0.409571338
TEAD2,-0.838268564,0.372311137,1.48499158,-1.311533356,2.246129443,-0.556590808,-2.665116067,0.409239864,0.712567657,0.149128838,0.200721396,0.033079243,0.582391408,0.012830854,1.028797778,0.312703453
TEAD3,-1.20617643,0.542300622,1.818205296,-1.029637476,2.297010393,-0.481282677,-2.069341668,0.23821279,0.592059699,0.080144402,0.31231614,0.029601537,0.634193265,0.048208497,1.158558228,0.25678133
TEAD4,-0.967918088,0.387394884,1.525327722,-1.131671586,2.378802714,-0.705715723,-1.86289468,0.341676193,0.701500918,0.138806939,0.267723897,0.024701709,0.486409795,0.073390723,1.0509298,0.302606499
TEF,0.590443028,-1.462355731,-2.684984477,0.145722547,-1.634446506,1.380726526,0.310170408,0.559803757,0.155187168,0.012246484,0.885222905,0.11377274,0.178686616,0.758812928,-0.93729804,0.356914372
TFAP2A,-0.641810407,0.21254986,-0.792186513,-0.120559222,-0.672144366,0.117254157,1.976100297,0.526408157,0.833274644,0.435157342,0.904932859,0.507203246,0.90752654,0.058443184,-1.029626669,0.312321122
TFAP2A(var.2),-0.374231749,-0.284325312,-2.674156496,1.179170275,-3.121789833,1.659896148,2.43905674,0.711154912,0.778330338,0.012561798,0.248617173,0.004253742,0.108507395,0.021579508,-2.304174515,0.029139461
TFAP2A(var.3),0.0743794,1.066508454,0.165317676,0.420506261,-0.893384446,-0.110068594,0.483240899,0.941256839,0.295638033,0.869925536,0.677443709,0.379545616,0.913169033,0.632820387,-1.084142884,0.287887858
TFAP2B,0.225676323,-0.405374055,-1.916131982,0.659162206,-3.238282734,1.162779625,2.50591923,0.823152733,0.688396884,0.065991978,0.515374612,0.003178922,0.255093469,0.018542194,-1.415229375,0.168432532
TFAP2B(var.2),0.364874812,0.194943803,-1.030107387,0.516063418,-1.753061949,-0.117804286,0.608304301,0.718047391,0.846896466,0.312099538,0.610010858,0.090940279,0.907094747,0.548069303,-1.243623108,0.22432826
TFAP2B(var.3),-0.029808942,0.595787071,-0.137061721,0.45824117,-0.946830035,-0.150676945,0.722561062,0.976438681,0.556279379,0.891998967,0.650446174,0.35212294,0.881350629,0.476162174,-0.831834766,0.41279907
TFAP2C,0.645924462,-0.266533246,-1.435390632,0.377518576,-3.09587531,0.97990783,1.74682748,0.523780655,0.791853599,0.162660039,0.70873965,0.004536309,0.33583096,0.092035499,-1.10358582,0.279511894
TFAP2C(var.2),-0.626136461,0.42282396,-2.068235639,-0.027087783,1.344208018,0.783623576,-1.346041919,0.536483361,0.675772354,0.048319944,0.978588942,0.190067463,0.440081459,0.189482784,-2.533669362,0.017401663
TFAP2C(var.3),0.173778608,0.93126703,0.063781249,0.381039801,-0.885967633,-0.227699954,0.401362824,0.863335821,0.359968279,0.949614277,0.706155575,0.383458137,0.82159501,0.691312077,-1.026108258,0.313946251
TFAP2E,0.586921219,0.130401574,-2.04651328,0.298110763,-1.376177279,-0.008924372,0.440731526,0.562132616,0.897215438,0.050555533,0.767900692,0.180074506,0.992945091,0.662916135,-2.170301862,0.038949172
TFAP4,0.896185571,0.103610819,0.677615947,0.247004043,-1.193180246,-0.944411009,1.317857647,0.378074735,0.918243985,0.503780913,0.806773603,0.243178491,0.353334817,0.1986241,0.546954177,0.58890271
TFAP4(var.2),0.199509836,-0.091330952,1.758241824,0.508924849,-0.890617408,-0.181367439,1.089648816,0.843358895,0.927903861,0.090038759,0.614938849,0.381002244,0.857433851,0.285497957,1.840384959,0.076728529
TFCP2,-1.032417844,-0.302484393,-1.554887887,-0.247511198,-0.895365492,1.966086117,-0.684549709,0.31103607,0.764600889,0.131617657,0.806385177,0.378504977,0.059648566,0.499462584,-1.179367153,0.248540127
TFDP1,-0.105219912,-0.084560169,0.425298042,-0.973441699,2.08222953,-0.53676081,-1.486694155,0.916979114,0.933234954,0.673990088,0.338974831,0.046926594,0.595828592,0.14868097,0.518215996,0.608528506
TFE3,-0.854281102,0.623285223,2.092345458,0.571262025,1.817577334,-0.633569187,0.151903122,0.400465734,0.538327097,0.04594171,0.572547026,0.080242984,0.531692857,0.880392728,1.334153113,0.193298112
TFEB,-0.754555677,0.77065949,2.155589088,0.487052209,2.04276688,-0.831016714,-0.135790631,0.45704695,0.447600393,0.040190957,0.63015217,0.050950221,0.413253005,0.892994158,1.224174912,0.231461193
TFEC,-0.905661464,0.746606154,2.084696305,0.614590684,1.824985564,-0.571387084,0.115620794,0.373126447,0.461753474,0.046684715,0.543970033,0.079086583,0.572463471,0.908808723,1.182403517,0.247354115
TGIF1,0.050333643,-0.027446336,1.344979139,0.572046478,-0.713426938,-0.542514191,1.666547276,0.960227035,0.978305604,0.189821446,0.572023017,0.481703218,0.591914633,0.107165372,1.3582129,0.185637887
TGIF2,0.062697223,0.085280446,1.478367948,0.235222713,-0.31860258,-0.782362612,1.822062027,0.95046946,0.932667676,0.150881559,0.815810808,0.752479467,0.440809419,0.079541217,1.35791191,0.185732232
TGIF2LX,-0.01598968,0.28343979,1.50252833,0.320277218,0.351596376,-0.905992564,1.319420855,0.987360197,0.779001763,0.144567517,0.751223711,0.727870141,0.372954317,0.198108318,1.150012028,0.260223438
TGIF2LY,0.040626644,0.449359613,1.644018133,0.317182094,0.475173351,-1.025319005,1.103171916,0.967892477,0.656758788,0.111768011,0.753545184,0.638484952,0.314311606,0.279688361,1.095496118,0.282975429
THAP1,0.658208455,-0.569627829,0.206279455,-0.653797195,-1.667254817,-0.598217333,1.284312366,0.515977768,0.57363943,0.838120238,0.518772487,0.10702343,0.554680418,0.209943762,0.86949202,0.392242316
THAP11,0.812662221,-1.164445137,-2.156572099,-1.598678895,0.825486285,-0.50534662,-1.353076583,0.42351978,0.254429786,0.040106896,0.121530355,0.416330008,0.617415963,0.187252992,-0.764663289,0.451104021
THRB,-1.839284312,0.369348978,1.170597677,-0.092640248,2.107295675,-0.050230883,-2.238805341,0.076895036,0.714748577,0.251989088,0.92687335,0.044519819,0.960308164,0.033609184,0.722276594,0.476334183
THRB(var.2),0.129212123,0.208057466,-0.670836613,0.440318643,-1.618665991,0.026064571,1.509235736,0.898147561,0.836745573,0.508023118,0.663211394,0.117143127,0.979397529,0.142853039,-0.904725236,0.373613449
THRB(var.3),0.152716834,0.386427259,1.310675767,-0.456821993,0.824147167,-1.354900743,0.712361058,0.87975715,0.702208879,0.201007103,0.651453101,0.417077205,0.186678138,0.48235222,0.8404195,0.40805427
TLX2,1.85549037,0.241906665,-0.345250131,1.721690524,-3.148092011,0.061683055,1.319287523,0.07447455,0.810680429,0.732581643,0.096565495,0.003984215,0.951269587,0.198152271,-0.623286789,0.538326084
TP53,-0.714464937,-0.089177739,0.004417045,0.534754797,-0.063314691,0.44882003,0.193242314,0.481071675,0.929598872,0.996508194,0.597196186,0.949982335,0.657143141,0.848215547,0.108636814,0.914293906
TP63,-0.871025228,-0.143533679,1.697305407,-0.611904953,0.911433794,-0.514867475,0.329021234,0.391419465,0.886934618,0.10113859,0.545719391,0.370133005,0.610835165,0.744678234,1.841347341,0.076583193
TP73,-0.732655002,-0.24476814,-0.496381441,0.668372584,0.590881453,0.419407831,-0.968625053,0.470082015,0.808486664,0.623642496,0.509569889,0.559514187,0.678236404,0.341329637,-0.20319615,0.840505324
TWIST1,0.569411623,0.029587803,1.866669545,-0.037928827,-0.937432549,-0.574925878,1.438211092,0.573784035,0.976613418,0.072843428,0.970023483,0.356846458,0.570101663,0.16186521,1.805893477,0.082096271
UNCX,1.552209519,-0.005615151,-0.57563359,1.568463494,-2.5693135,0.126819398,1.556196564,0.132256253,0.995561065,0.569629922,0.128419583,0.016031944,0.900023087,0.131306552,-0.560995082,0.579427383
USF1,-0.586162443,0.560300599,1.618193342,0.398249476,1.896744015,-1.054633574,0.318711598,0.562635017,0.579894265,0.117245339,0.693578067,0.068607801,0.300939398,0.752397696,0.940302495,0.355399466
USF2,-0.617806432,0.550810045,1.564818243,0.446208213,1.907990093,-0.964312178,0.226381352,0.541879329,0.586293108,0.129271986,0.659004929,0.067079725,0.343447521,0.822609942,0.898773857,0.376718917
VAX1,1.457633445,-0.392104348,-0.456951182,1.302481082,-2.849428708,0.037128528,0.80445094,0.156475619,0.698059168,0.651361411,0.203753006,0.008282767,0.970655683,0.428163473,0.007971602,0.993698259
VAX2,1.426905359,-0.212901227,-0.056122902,1.25486509,-2.864467638,-0.040293273,1.769370168,0.165070021,0.833003313,0.955657163,0.220281459,0.007988194,0.968155794,0.088127619,0.19362429,0.847919381
VDR,-0.770631083,0.784551696,-0.71975303,-0.322437265,2.479701206,0.273792178,-1.983278136,0.447616953,0.439546117,0.477861676,0.74960499,0.019682825,0.786328022,0.0575924,-1.627090338,0.115333698
VENTX,0.531504529,1.216939317,1.444989126,0.811363095,-1.314572015,-0.271158153,0.275336767,0.599415242,0.234157965,0.159967763,0.42425239,0.199711578,0.788331773,0.785153719,0.001674026,0.998676629
VEZF1,-0.570732986,-0.054714122,-1.371993452,1.103513435,-1.094291956,1.189623846,1.389079816,0.572900556,0.956769077,0.181358369,0.279542749,0.283493597,0.244550656,0.176160084,-1.288772465,0.208410872
VSX1,1.618544248,0.162178118,-0.268644061,1.489248362,-3.161352909,0.095579654,1.582936648,0.117169447,0.872373206,0.79024567,0.148011113,0.003854609,0.9245603,0.125080612,-0.454522879,0.653085781
VSX2,1.96156085,0.371982149,-0.332858219,1.758252946,-3.656416566,0.153002384,1.512803021,0.060200369,0.712809755,0.7418121,0.090036832,0.001090144,0.879534131,0.141947942,-0.763174932,0.451976213
XBP1,-0.784925408,1.378660993,2.887254289,0.476569452,2.021973333,-1.447914709,0.499419734,0.439330671,0.179315726,0.007560668,0.637503082,0.053190753,0.15915428,0.621529112,1.234601405,0.22761622
YY1,0.647198054,0.084164885,0.441381759,-1.115935716,1.636756511,-1.011772741,-1.434037893,0.522968698,0.933546288,0.662451257,0.274283282,0.113286202,0.320628394,0.163042355,0.336772265,0.738892297
YY2,0.718410678,0.086924219,0.4315174,-0.672938863,1.306263389,-0.905778081,-1.28218075,0.478675342,0.931373206,0.669518366,0.506705509,0.202482054,0.373065815,0.210679414,0.323819558,0.748569723
ZBED1,0.293108808,-0.158638446,-0.326403754,-0.905481756,-0.146658236,-0.07499211,0.006696028,0.771680003,0.875134363,0.746635576,0.373219895,0.884491361,0.94077387,0.994706614,-0.136319544,0.892580028
ZBTB12,-0.654412468,1.309308231,2.085974361,-2.223459183,1.470339638,0.078429401,-0.742954417,0.518382191,0.20146335,0.046559832,0.0347445,0.153028167,0.938064858,0.463925038,0.525657114,0.603417352
ZBTB14,-0.022039194,-0.786341499,-0.813890747,-0.03809196,1.441900692,-0.059671116,-1.650069455,0.982578764,0.43851487,0.422827703,0.969894618,0.160830127,0.952857057,0.110515841,0.117046357,0.907689647
ZBTB18,0.182860302,-0.128407644,0.374328586,0.646150263,-1.381463973,0.260768757,1.179051845,0.856273804,0.898778081,0.711083708,0.523636649,0.178462428,0.796249488,0.248663528,0.519235195,0.607827235
ZBTB26,0.001506591,0.457782751,2.178527735,-1.973530092,1.305727049,-1.215660476,0.921023036,0.998808991,0.650771355,0.038269992,0.058750498,0.202661906,0.234637036,0.365195108,1.612660335,0.118447377
ZBTB32,-0.849692707,0.575137899,0.801173231,-0.351022097,0.20473618,1.104927106,-1.233678901,0.40296768,0.569960315,0.430025812,0.728296047,0.839313842,0.278940588,0.227954461,0.117389476,0.907420326
ZBTB33,1.249786343,-0.469997734,-0.181710986,0.374046094,-0.356294858,-1.327586969,-1.117372561,0.222102768,0.642130772,0.857166865,0.711291428,0.724388925,0.195430708,0.273679573,0.370438138,0.713946384
ZBTB6,0.77343829,1.124829882,-0.80718283,-0.999787848,-0.605387088,0.431925713,-1.777953769,0.445982273,0.270561694,0.426615054,0.326289708,0.549977044,0.669225219,0.0866772,-2.111204942,0.04415454
ZBTB7A,-0.218266081,-0.190147935,1.714986084,-2.466946309,2.686463464,-1.360973877,-2.837078707,0.828863125,0.850615616,0.097805078,0.020260823,0.012203995,0.18477421,0.008532312,1.913289356,0.066369993
ZBTB7B,0.320910162,-1.202050302,-1.860283997,0.161004432,-0.526836297,0.253021473,-0.232673502,0.750749268,0.239781083,0.073771304,0.873288572,0.60260927,0.802168169,0.817769712,-0.42855582,0.671646213
ZBTB7C,0.451514242,-1.244861754,-1.752520837,-0.047921183,-0.769362488,0.449118265,-1.107478887,0.655224971,0.223879649,0.091034897,0.962131778,0.448356854,0.656930692,0.277856002,-0.272241465,0.787507499
ZEB1,0.287666199,0.249110611,-0.759244231,-0.25307639,-0.926587288,0.063330868,1.548492189,0.775798767,0.805160528,0.454284481,0.802126171,0.362349856,0.949969573,0.133146764,-1.03989937,0.307609782
ZFP42,1.348510708,0.161761957,1.35595943,-1.001130927,0.626979465,-1.563898945,-0.820639239,0.188697904,0.872697753,0.186345142,0.325651883,0.535938881,0.129487686,0.419038505,1.147784841,0.261125986
ZFP57,1.25969659,-0.895025539,0.106233619,-1.00227523,0.009941759,-0.939411388,-0.414136795,0.218559341,0.378683421,0.916182376,0.325109131,0.992140851,0.355848332,0.68204553,1.151359257,0.259678592
ZIC1,0.767203688,0.616004296,0.499538409,-0.21147989,-0.382143182,-0.870898309,2.459173274,0.449617648,0.543050458,0.621446631,0.834101019,0.705346585,0.391487538,0.02062069,-0.227803318,0.821515464
ZIC3,0.742372275,0.584374996,0.223798406,0.303101434,-0.575848968,-0.548408469,2.159277155,0.464271773,0.563819426,0.824598948,0.764135707,0.569486396,0.587917799,0.039876391,-0.462690185,0.647293906
ZIC4,0.612721199,0.66634723,0.386703444,0.067126696,-0.284800792,-0.429531129,2.09721606,0.545187416,0.510843235,0.702006781,0.946975462,0.777969888,0.670945161,0.045474099,-0.397925439,0.693814078
ZIC5,0.154079603,0.12504401,0.072270872,0.157738023,0.168627404,-0.346211162,2.007725712,0.878692896,0.901415098,0.942919058,0.875837005,0.867346622,0.731867476,0.054775715,-0.074965236,0.940795053
ZKSCAN1,-0.713644308,0.151579931,0.837181152,-1.333835684,2.594423016,-0.202421341,-1.23237877,0.481570925,0.88064519,0.409840068,0.193400792,0.01512786,0.84110492,0.228431803,0.648188132,0.522337963
ZKSCAN5,-0.080135632,0.482317048,1.34499992,-0.267846858,0.604931813,-1.693945498,0.778288993,0.936720417,0.633467918,0.18981482,0.790852835,0.550275087,0.101782759,0.443166115,0.762131736,0.452588137
ZNF135,-0.494105587,0.469009513,-1.510216475,-0.355922801,1.655631089,0.572987144,-1.4974942,0.625227688,0.642827938,0.142603739,0.724664372,0.10937534,0.571394976,0.145865198,-2.037483476,0.051511465
ZNF136,0.05365993,0.779054294,0.18325583,-0.122456309,1.98447025,-0.651395519,-1.337953168,0.957601182,0.442722789,0.855966509,0.903444584,0.057452158,0.520297517,0.192072177,-0.730316212,0.471486758
ZNF140,-0.095853315,0.416582942,-1.969299777,0.137131947,0.914962042,0.651849372,-2.050947704,0.924344987,0.680276744,0.059259393,0.89194399,0.368311091,0.52000914,0.050091858,-2.428822861,0.022082861
ZNF143,0.609277345,-0.967556057,-1.099710312,-0.911365416,0.739641315,-1.323905417,-0.087139834,0.547433739,0.341853754,0.281167343,0.370168373,0.465900416,0.196634374,0.931203424,0.047141687,0.962747273
ZNF148,-1.857914351,0.113242685,-0.146442868,0.969305465,0.459623021,0.982940788,1.529239452,0.074118222,0.910675977,0.884659732,0.340996322,0.649466377,0.33436317,0.137837602,-0.276811765,0.784032806
ZNF16,0.020261507,1.557749862,1.701239831,-0.297007723,-0.782658149,-0.843590012,1.789585573,0.983983757,0.130938076,0.100388636,0.768733615,0.440638739,0.406310634,0.084744228,-0.144202159,0.886411801
ZNF24,-0.455278985,0.033610836,0.743261721,-0.029184883,0.97260939,-0.802602467,0.406658178,0.65254865,0.973434729,0.463742064,0.976931798,0.339380949,0.429213134,0.687464667,0.693535206,0.49389746
ZNF263,-0.301026399,0.070598807,-0.690218063,-0.307146224,-0.3837033,-0.142921483,1.697098987,0.765700414,0.944237387,0.495947827,0.761088611,0.70420332,0.887413459,0.101178066,-0.763094957,0.452023108
ZNF274,0.765099452,0.339701884,0.480510159,0.115147907,-0.013410124,-1.680459343,1.688176119,0.450848615,0.736709454,0.634735232,0.909179984,0.989399191,0.104403159,0.102896923,0.076534832,0.939557922
ZNF282,-0.050356676,0.53070703,-0.254488626,0.206270564,-0.086992985,-0.002588596,-0.784202417,0.960208851,0.599960321,0.801046377,0.838127114,0.931319057,0.997953633,0.439747536,-0.871512348,0.391158266
ZNF317,0.93423318,0.011475957,0.735902978,0.754385108,-1.969096596,-0.640635953,0.956072376,0.358464157,0.99092809,0.468135247,0.457147636,0.059283932,0.527159544,0.347518366,0.712163506,0.482472563
ZNF341,1.11049078,0.202071786,1.152720266,-0.170398475,-2.024147082,-0.44509973,0.105471109,0.276579761,0.84137546,0.259129022,0.865967229,0.052952526,0.659795769,0.916781674,0.900258699,0.375942546
ZNF382,-0.342874178,0.010653109,1.415498819,-0.878319847,0.64030894,-1.720260899,0.841342551,0.734348324,0.991578536,0.168354328,0.387519722,0.527368861,0.096828699,0.407546149,1.383191335,0.177938166
ZNF384,-0.663280764,0.158538155,-0.655126592,-0.704692694,1.938790488,0.541425244,-1.076203272,0.512774468,0.87521262,0.517929389,0.487036173,0.063045267,0.592654474,0.291359161,-0.831329161,0.413079592
ZNF410,-0.396124031,-0.591355007,-0.179939417,0.93362862,0.993695234,-0.095830318,-0.197111985,0.695126697,0.559201501,0.858543817,0.358770388,0.329193842,0.924363081,0.845216239,0.514096333,0.611366953
ZNF449,-0.686355967,0.083248385,0.956139648,-0.422763624,-0.956848071,0.402550822,1.365150319,0.498341069,0.934268184,0.347485,0.675815842,0.34713376,0.690448184,0.183473726,0.845383241,0.405326523
ZNF460,-0.580543579,0.560372266,-1.495476898,-0.176977394,1.377247671,0.719892523,-1.280372374,0.566362491,0.579846076,0.146387848,0.860847064,0.179747191,0.477777168,0.211305054,-2.129787397,0.042454493
ZNF528,1.231870191,0.017431217,0.923970573,-0.511277096,-1.378159143,-1.443714704,0.315456728,0.228618732,0.98622078,0.363686068,0.613312971,0.17946884,0.160323163,0.754840306,0.890629861,0.38099568
ZNF652,1.272727315,-0.248173702,0.39662639,-1.748073209,-0.348308664,-0.798341561,-1.254795251,0.213965683,0.805877846,0.69476055,0.091815769,0.730309622,0.431638714,0.220306427,0.68127106,0.501501927
ZNF682,-1.758347939,1.017740723,0.837830929,-0.478548937,0.967432563,0.90679837,0.988763999,0.090020371,0.317834725,0.409481353,0.636112072,0.341914337,0.372535616,0.331557307,-0.364033046,0.718668651
ZNF684,-2.298660934,0.968569827,1.967673288,0.267848349,0.574806609,0.633686646,2.88630618,0.029494493,0.3413567,0.059456082,0.790851699,0.570181184,0.531617337,0.007578017,0.80746405,0.426455855
ZNF740,-1.634367023,0.119810317,-0.915378795,1.486390726,-0.378322001,1.417950338,1.961164802,0.113789511,0.905520476,0.368096278,0.148760709,0.708149738,0.16764412,0.060248874,-1.042644606,0.306359197
ZNF75D,-0.005061125,-0.10420402,-1.603542933,0.302548235,-1.768593657,0.240293968,0.640266564,0.995999034,0.917777658,0.120450373,0.764552755,0.088259845,0.811917505,0.527395989,-1.459202874,0.156046461
ZSCAN29,-0.806451435,0.388829714,0.437149906,0.88251709,-1.177854695,1.009699628,0.487769736,0.427029266,0.700451632,0.665479238,0.385287231,0.249132463,0.321602793,0.629650412,-0.023665942,0.981293115
ZSCAN4,-1.23388441,-0.255705202,-1.619994761,1.749352598,-2.360906028,2.120490837,1.24905985,0.227879078,0.800116507,0.116856172,0.091590566,0.025705716,0.043297561,0.222364227,-1.298263159,0.205177559
